image_path,question,answer
images/train/71FyamWfZoL.jpg,What is the weight of this item ?,4.0 kilogram
images/train/71+tdGJdRmL.jpg,What is the volume of this item ?,8.0 fluid ounce
images/train/618FGMvU-rL.jpg,What is the width of this item ?,2.0 inch
images/train/613LMvNLO5L.jpg,What is the width of this item ?,80.0 centimetre
images/train/51txinWwcJL.jpg,What is the width of this item ?,0.95 inch
images/train/81hgK7HPhAL.jpg,What is the weight of this item ?,1.0 ounce
images/train/51tnbpQbtYL.jpg,What is the height of this item ?,6.0 centimetre
images/train/61FXhS9MZeL.jpg,What is the width of this item ?,43.0 centimetre
images/train/61Ej6xp9d4L.jpg,What is the width of this item ?,110.0 centimetre
images/train/61++ufk2ETL.jpg,What is the depth of this item ?,18.0 inch
images/train/81brGoYqLKL.jpg,What is the weight of this item ?,100.0 gram
images/train/51c9852V8DL.jpg,What is the wattage of this item ?,240.0 watt
images/train/5185CkyD0OL.jpg,What is the depth of this item ?,98.5 centimetre
images/train/41oamqO3m6L.jpg,What is the height of this item ?,72.0 centimetre
images/train/51acSOchu0L.jpg,What is the width of this item ?,96.0 centimetre
images/train/51cvHuZP19L.jpg,What is the height of this item ?,29.92 inch
images/train/51xemrwVm3S.jpg,What is the height of this item ?,120.0 centimetre
images/train/91FUXs15V9L.jpg,What is the volume of this item ?,16.0 fluid ounce
images/train/41Gl5KgXAyL.jpg,What is the weight of this item ?,2017.0 gram
images/train/81xwiBHQW+L.jpg,What is the weight of this item ?,1 kilogram
images/train/81IYNpRRFjL.jpg,What is the weight of this item ?,976.0 milligram
images/train/61pBhQiHhyL.jpg,What is the weight recommendation of this item ?,150 pound
images/train/51uYwBF4sJL.jpg,What is the width of this item ?,1.57 inch
images/train/71eS4Ag8ZNL.jpg,What is the voltage of this item ?,12.0 volt
images/train/51997oNjABL.jpg,What is the height of this item ?,9.8 inch
images/train/612un2DwLCL.jpg,What is the depth of this item ?,40.0 millimetre
images/train/51G50HgvN1L.jpg,What is the weight of this item ?,2.0 ounce
images/train/610HJ-e6E9L.jpg,What is the width of this item ?,4.0 centimetre
images/train/71U5PE1xsXL.jpg,What is the weight of this item ?,30.0 gram
images/train/71M-ZGsmAzL.jpg,What is the weight of this item ?,200 gram
images/train/51A+K1zN7+L.jpg,What is the width of this item ?,88.0 millimetre
images/train/617GBsix6gL.jpg,What is the depth of this item ?,60.0 millimetre
images/train/61GFwFB9iFL.jpg,What is the depth of this item ?,11.7 inch
images/train/91VwX0WlhJL.jpg,What is the weight of this item ?,280.0 gram
images/train/816pHvyRAYL.jpg,What is the weight of this item ?,700.0 gram
images/train/513gf6QMobL.jpg,What is the weight of this item ?,375.0 milligram
images/train/71X6k4doj7L.jpg,What is the wattage of this item ?,12.0 watt
images/train/617zLdltTEL.jpg,What is the width of this item ?,3.5 inch
images/train/516d31nLopL.jpg,What is the depth of this item ?,4.6 inch
images/train/51Z2s+DulRL.jpg,What is the depth of this item ?,14.9 centimetre
images/train/619J19qRjsL.jpg,What is the depth of this item ?,185.0 millimetre
images/train/71rnQBy+4nL.jpg,What is the wattage of this item ?,9.0 watt
images/train/51hMe5+zKWL.jpg,What is the weight of this item ?,20.0 gram
images/train/51qE47OF7aL.jpg,What is the voltage of this item ?,"[220.0, 240.0] volt"
images/train/81wi42fXMIL.jpg,What is the weight of this item ?,100.0 gram
images/train/61OZIWja7qL.jpg,What is the weight of this item ?,18.11 gram
images/train/614jGNKe2DL.jpg,What is the width of this item ?,22.0 centimetre
images/train/811ovseDJIL.jpg,What is the weight of this item ?,132.0 milligram
images/train/51-Q2ZbR7aL.jpg,What is the depth of this item ?,5.9 inch
images/train/71JVObV2+IL.jpg,What is the weight of this item ?,70.0 gram
images/train/51uFKnnLo8L.jpg,What is the weight of this item ?,75 gram
images/train/81LUX8lSZYL.jpg,What is the weight of this item ?,100.0 gram
images/train/61AqhL9IQAL.jpg,What is the height of this item ?,8.0 inch
images/train/810ZOSr3QyL.jpg,What is the weight of this item ?,2.0 pound
images/train/51dFo1op4TL.jpg,What is the width of this item ?,42.0 centimetre
images/train/618yLEnR9LL.jpg,What is the height of this item ?,99.0 millimetre
images/train/71-tY+ew-KL.jpg,What is the wattage of this item ?,200.0 watt
images/train/51-riFhl+oL.jpg,What is the depth of this item ?,30.0 centimetre
images/train/71fHu3iE7pL.jpg,What is the weight of this item ?,1.0 gram
images/train/41Pwo9Uqa6L.jpg,What is the height of this item ?,17.4 centimetre
images/train/6170WculacL.jpg,What is the height of this item ?,18.0 centimetre
images/train/71ZFCgBbVFL.jpg,What is the wattage of this item ?,8.0 watt
images/train/61H9NtfkQJL.jpg,What is the voltage of this item ?,400.0 volt
images/train/51BNyJRYQzL.jpg,What is the width of this item ?,6.0 centimetre
images/train/81y6vx6uszL.jpg,What is the weight of this item ?,11.0 gram
images/train/61THk6-XuIL.jpg,What is the voltage of this item ?,12.0 volt
images/train/51vMSYvaeeL.jpg,What is the height of this item ?,11.0 inch
images/train/51pkXRMTkkL.jpg,What is the height of this item ?,14.0 centimetre
images/train/517+Ui1FyHL.jpg,What is the depth of this item ?,5.5 centimetre
images/train/41BMEQOg-3L.jpg,What is the width of this item ?,17.5 centimetre
images/train/61NVl1IW3AL.jpg,What is the weight of this item ?,0.95 kilogram
images/train/510vgq7B-XL.jpg,What is the height of this item ?,4.5 centimetre
images/train/81LXV3lyGvL.jpg,What is the weight of this item ?,240.0 gram
images/train/81S7zdo7TcL.jpg,What is the weight of this item ?,175.0 gram
images/train/71EUzHp42lL.jpg,What is the weight of this item ?,340.0 gram
images/train/61C-rcOoYpL.jpg,What is the height of this item ?,12.6 inch
images/train/51LL5PE-xDL.jpg,What is the depth of this item ?,10.5 centimetre
images/train/61jIHxWvWSL.jpg,What is the volume of this item ?,4.5 cubic inch
images/train/617TbEUybLL.jpg,What is the height of this item ?,35.5 inch
images/train/81kgAVM7+HL.jpg,What is the weight recommendation of this item ?,400 pound
images/train/41VWaoq8cGL.jpg,What is the weight of this item ?,3.1 ounce
images/train/91f3gw1lvPL.jpg,What is the weight of this item ?,330.0 gram
images/train/612HX8gpASL.jpg,What is the width of this item ?,3.5 centimetre
images/train/61N4WJitDWL.jpg,What is the wattage of this item ?,750.0 watt
images/train/611s9oZIpcL.jpg,What is the height of this item ?,5.7 inch
images/train/417iQbWweKS.jpg,What is the depth of this item ?,200.0 millimetre
images/train/71nGrt2-+bL.jpg,What is the wattage of this item ?,30.0 watt
images/train/71fV7kudBDL.jpg,What is the weight of this item ?,0.4 kilogram
images/train/51HzE7qZyEL.jpg,What is the height of this item ?,30.0 centimetre
images/train/71-v91++OoL.jpg,What is the weight of this item ?,240.0 gram
images/train/61SygC5PMRL.jpg,What is the weight of this item ?,190.0 gram
images/train/31krt3nxwGL.jpg,What is the weight of this item ?,110 gram
images/train/61ROvbQaB-L.jpg,What is the weight of this item ?,400 gram
images/train/612VRKkFlDL.jpg,What is the depth of this item ?,157.0 millimetre
images/train/61m3WNTJqRL.jpg,What is the weight of this item ?,198 gram
images/train/611OnLJPKcL.jpg,What is the width of this item ?,6.62 inch
images/train/415Et+U9X8L.jpg,What is the width of this item ?,45.0 centimetre
images/train/51aVVufqWWL.jpg,What is the depth of this item ?,12.0 centimetre
images/train/513MelLlbML.jpg,What is the depth of this item ?,28.0 inch
images/train/71KMKlHr8TL.jpg,What is the weight of this item ?,8.6 gram
images/train/6165Zhd7NFL.jpg,What is the depth of this item ?,1.25 inch
images/train/51nuVCEefyL.jpg,What is the width of this item ?,17.7 inch
images/train/51s8i0IWN-L.jpg,What is the depth of this item ?,95.0 centimetre
images/train/81FvA6Ei4dL.jpg,What is the weight of this item ?,250.0 microgram
images/train/51HhgnVhjnL.jpg,What is the depth of this item ?,31.0 centimetre
images/train/81xPxSnRTwL.jpg,What is the weight of this item ?,"[7.1, 7.4] ounce"
images/train/61raYYus81L.jpg,What is the weight of this item ?,8.6 gram
images/train/41bgpAOyuYL.jpg,What is the weight of this item ?,7.0 kilogram
images/train/61I1VRvvM0L.jpg,What is the weight of this item ?,500 gram
images/train/71b9fvkWV5L.jpg,What is the weight of this item ?,340.0 gram
images/train/61FU2WC9M7L.jpg,What is the width of this item ?,15.0 centimetre
images/train/71bf7ZW4XSL.jpg,What is the weight of this item ?,23.0 gram
images/train/510TD6HUyfL.jpg,What is the weight of this item ?,4.5 pound
images/train/61Zcx1E8q1L.jpg,What is the weight of this item ?,57.0 gram
images/train/51z7NbO9aIL.jpg,What is the weight of this item ?,51.0 gram
images/train/71uFWSNrw1L.jpg,What is the weight of this item ?,12.0 gram
images/train/61VflaOeCaL.jpg,What is the wattage of this item ?,22.0 watt
images/train/51EB5xzUA3L.jpg,What is the height of this item ?,12.0 millimetre
images/train/51aZvbeyzsL.jpg,What is the width of this item ?,2.1 centimetre
images/train/717DTDJTRDL.jpg,What is the weight of this item ?,200 gram
images/train/51u46toxt7L.jpg,What is the depth of this item ?,19.9 centimetre
images/train/51-dAsDdIsL.jpg,What is the height of this item ?,9.5 centimetre
images/train/51qEx9advzL.jpg,What is the width of this item ?,300.0 centimetre
images/train/51dsf5r1TbL.jpg,What is the depth of this item ?,325.0 millimetre
images/train/61gDICyXX5L.jpg,What is the weight of this item ?,8.0 gram
images/train/614p5D2rqLL.jpg,What is the width of this item ?,13.0 inch
images/train/61-BrPKCUQL.jpg,What is the depth of this item ?,16.0 centimetre
images/train/518kD-Cnh+L.jpg,What is the height of this item ?,29.9 inch
images/train/61eFsCVnB9L.jpg,What is the weight of this item ?,113 gram
images/train/6194lpv1lWL.jpg,What is the width of this item ?,58.0 millimetre
images/train/5187ngdZR1L.jpg,What is the height of this item ?,21.25 inch
images/train/713pLHPz6uL.jpg,What is the weight of this item ?,345.0 gram
images/train/718p0XxbAqL.jpg,What is the weight of this item ?,375 milligram
images/train/618UkgHnR8L.jpg,What is the width of this item ?,41.0 centimetre
images/train/41aVH7BgqiL.jpg,What is the weight of this item ?,500.0 milligram
images/train/81ORVavR5jL.jpg,What is the weight of this item ?,17.0 gram
images/train/51pyqbbfbGL.jpg,What is the weight of this item ?,2.0 gram
images/train/612Rj2WK4gL.jpg,What is the width of this item ?,240.0 centimetre
images/train/41qmak5EfcL.jpg,What is the width of this item ?,50.0 millimetre
images/train/51ESGPF1muL.jpg,What is the height of this item ?,6.5 centimetre
images/train/41+NX0HTU0L.jpg,What is the width of this item ?,11.8 inch
images/train/51FU7bZy7ML.jpg,What is the width of this item ?,2.9 centimetre
images/train/61iMWYhleaL.jpg,What is the weight of this item ?,2.3 gram
images/train/61zy3YLclTL.jpg,What is the weight of this item ?,20.0 gram
images/train/71qv4F++9XL.jpg,What is the weight of this item ?,420.0 gram
images/train/51tOC7OHaDS.jpg,What is the weight of this item ?,100.0 gram
images/train/613dwB7TCqL.jpg,What is the height of this item ?,4.5 centimetre
images/train/81crUpqeJNL.jpg,What is the weight of this item ?,10.0 kilogram
images/train/71GrK1Jr2sL.jpg,What is the weight of this item ?,12.4 gram
images/train/61GDKWczi9L.jpg,What is the height of this item ?,23.0 centimetre
images/train/71Oj3FaJKVL.jpg,What is the weight of this item ?,309 gram
images/train/614f2gt0b+L.jpg,What is the depth of this item ?,43.0 centimetre
images/train/51ScFIoXHeL.jpg,What is the weight of this item ?,1.25 gram
images/train/71JbWwsiHyL.jpg,What is the weight of this item ?,"[30.0, 50.0] pound"
images/train/5175h02LcyL.jpg,What is the depth of this item ?,70.0 centimetre
images/train/51F4jTiz3rL.jpg,What is the depth of this item ?,15.0 centimetre
images/train/81BVLlgmMYL.jpg,What is the weight of this item ?,567.0 gram
images/train/617hEFJKdfL.jpg,What is the depth of this item ?,440.0 millimetre
images/train/71kMXQ6TVzL.jpg,What is the weight of this item ?,600 gram
images/train/61LL9Occ2xS.jpg,What is the voltage of this item ?,"[115.0, 460.0] volt"
images/train/71J4qRj+7KL.jpg,What is the wattage of this item ?,60.0 watt
images/train/614jbH8gbrL.jpg,What is the width of this item ?,3.5 inch
images/train/71lPMzm065L.jpg,What is the voltage of this item ?,26.1 volt
images/train/41OuhM1AtaL.jpg,What is the height of this item ?,13.0 inch
images/train/51tr5PJ7QfL.jpg,What is the depth of this item ?,28.0 centimetre
images/train/51t0NXMKhyL.jpg,What is the height of this item ?,0.79 inch
images/train/61A8uia7V3L.jpg,What is the width of this item ?,21.0 centimetre
images/train/71mNiey96nL.jpg,What is the weight of this item ?,40.0 kilogram
images/train/51TaZhnTzWL.jpg,What is the weight of this item ?,100.0 gram
images/train/81Yx8FnpxyL.jpg,What is the volume of this item ?,1.5 litre
images/train/51IXZCRylVL.jpg,What is the depth of this item ?,5.9 inch
images/train/51F7vcA4YNL.jpg,What is the weight of this item ?,8.0 gram
images/train/51Pb7MIvD8L.jpg,What is the width of this item ?,5.5 centimetre
images/train/71A-rGKtMFL.jpg,What is the weight of this item ?,120.0 gram
images/train/51keGUZFtmL.jpg,What is the height of this item ?,23.2 inch
images/train/51qhIPnJWTL.jpg,What is the width of this item ?,50.0 centimetre
images/train/61DanVIrRKL.jpg,What is the depth of this item ?,61.0 inch
images/train/51Ji8rSqPiL.jpg,What is the height of this item ?,15.0 centimetre
images/train/51b3vLJCU1L.jpg,What is the width of this item ?,24.0 centimetre
images/train/71e4rbefQPL.jpg,What is the weight of this item ?,2 kilogram
images/train/71XxvTJ6tIL.jpg,What is the weight of this item ?,20.6 ounce
images/train/516lzGKHucL.jpg,What is the depth of this item ?,14.0 centimetre
images/train/71C49eBXBvL.jpg,What is the weight of this item ?,2.2 pound
images/train/513RytSqkoL.jpg,What is the depth of this item ?,10.8 centimetre
images/train/51QTOR3exiL.jpg,What is the depth of this item ?,22.0 inch
images/train/51TtitWt0AL.jpg,What is the height of this item ?,94.0 millimetre
images/train/61DlL45MjQL.jpg,What is the height of this item ?,3.0 inch
images/train/614ve3KGS9L.jpg,What is the weight of this item ?,18.0 gram
images/train/81Xd-sU5wkL.jpg,What is the weight of this item ?,1140.0 gram
images/train/614VabuUGCL.jpg,What is the depth of this item ?,8.0 millimetre
images/train/51qQkW0QVmL.jpg,What is the depth of this item ?,5.0 inch
images/train/51Qx2W9kHcL.jpg,What is the width of this item ?,13.1 inch
images/train/614r0h+0p7L.jpg,What is the weight of this item ?,360.0 gram
images/train/51P3QzCyg+L.jpg,What is the weight of this item ?,60.0 gram
images/train/71dVijxcoFL.jpg,What is the wattage of this item ?,60.0 watt
images/train/71tftVscUTL.jpg,What is the weight of this item ?,3.1 gram
images/train/61D8rt3840S.jpg,What is the weight of this item ?,2.0 ton
images/train/61+GQ3dqY-L.jpg,What is the depth of this item ?,220.0 centimetre
images/train/71OjaesjPQL.jpg,What is the weight of this item ?,100 gram
images/train/51TzhTjIDLL.jpg,What is the weight of this item ?,43 gram
images/train/51GKctHb4bL.jpg,What is the weight of this item ?,450.0 gram
images/train/51Unc51+skL.jpg,What is the depth of this item ?,10.0 centimetre
images/train/71+AMLgmQSL.jpg,What is the weight of this item ?,400.0 gram
images/train/51D4T0GF0nL.jpg,What is the width of this item ?,72.0 millimetre
images/train/412LPuLPJ2L.jpg,What is the height of this item ?,76.0 centimetre
images/train/618cfqry9KL.jpg,What is the height of this item ?,52.0 centimetre
images/train/71Q2NQ3OJgL.jpg,What is the weight of this item ?,0.68 pound
images/train/81afJ0cA0qL.jpg,What is the weight of this item ?,20.0 milligram
images/train/61BBs+3TfeL.jpg,What is the height of this item ?,85.0 millimetre
images/train/61CAnV8f83L.jpg,What is the weight of this item ?,"[30.0, 50.0] pound"
images/train/61iDrtqJYUL.jpg,What is the weight of this item ?,84.0 gram
images/train/51OPYs1qyYL.jpg,What is the width of this item ?,365.0 millimetre
images/train/616SFOAVFEL.jpg,What is the depth of this item ?,2.37 inch
images/train/613YwElE7rL.jpg,What is the height of this item ?,3.9 inch
images/train/71TKBPmDViL.jpg,What is the weight of this item ?,23.2 gram
images/train/51g+mHmLJhL.jpg,What is the height of this item ?,32.08 centimetre
images/train/61EwUBZOO4L.jpg,What is the depth of this item ?,7.95 inch
images/train/71XCLvBE3fL.jpg,What is the voltage of this item ?,5.0 volt
images/train/61EbMc53CJL.jpg,What is the weight recommendation of this item ?,15.0 pound
images/train/513D3ZhakeL.jpg,What is the height of this item ?,51.0 centimetre
images/train/51s69MeNdoL.jpg,What is the depth of this item ?,30.0 inch
